pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,prev_PRs,additions,deletions,changed_files,commits,comments,review_comments,title_length,description_length,has_description,title_words,body_words,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,assignees_count,file_types_count,file_types,language_types,directories_count,directories,total_changes,test_files_count,test_changes,doc_files_count,config_files_count,files_added,files_deleted,files_modified,files_changed,change_num,segs_added,segs_deleted,segs_changed,is_core_member,lines_added,lines_deleted,first_review_at,review_count,approval_count,change_request_count,reviewer_count,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,label_count,milestone,time_to_close_days,response_time_days
5998,Tweak TT Move Reduction by TT Move History,closed,False,2025-04-20T03:05:40Z,2025-04-26T20:43:20Z,2025-04-26T20:43:20Z,xu-shawn,True,153,2,0,1,2,4,0,42,426,1,8,74,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,2,0,0,1,1,2,0,,0,0,0,0,True,0,0,,unknown,,2,,6.734490740740741,
5997,remove StateInfo::next,closed,False,2025-04-18T16:09:17Z,2025-04-26T20:43:20Z,2025-04-26T20:43:20Z,xu-shawn,True,153,0,4,2,1,0,0,22,20,1,3,3,0,0,0,0,0,0,0,2,2,1,1,1,4,0,0,0,0,0,0,2,2,1,0,0,2,1,0,4,,0,0,0,0,True,0,0,,unknown,,3,,8.1903125,
5996,Cleanup follow up after #5972 and #5992 ,closed,False,2025-04-18T15:53:31Z,2025-04-20T21:30:07Z,2025-04-20T21:30:07Z,FauziAkram,True,282,2,2,1,1,2,0,40,74,1,7,11,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,2,2,,0,0,0,0,True,0,0,,unknown,,0,,2.23375,
5992,skip 5th conthist,closed,False,2025-04-15T20:26:43Z,2025-04-18T12:32:43Z,2025-04-18T12:32:43Z,daniel-monroe,True,74,1,1,1,1,3,0,17,492,1,3,80,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,0,,2.6708333333333334,
5991,cleanup position,closed,False,2025-04-15T15:33:50Z,2025-04-18T12:33:04Z,2025-04-18T12:33:04Z,xu-shawn,True,153,0,8,2,1,1,0,16,63,1,2,9,0,0,0,0,0,0,0,2,2,1,1,1,8,0,0,0,0,0,0,2,2,1,0,0,2,1,0,8,,0,0,0,0,True,0,0,,unknown,,1,,2.8744675925925924,
5990,Add x86-64-avxvnni in CI,closed,False,2025-04-14T20:05:45Z,2025-04-26T20:43:20Z,2025-04-26T20:43:20Z,vondele,True,475,0,12,1,1,1,0,24,55,1,6,8,0,0,0,0,0,0,0,1,1,1,1,1,12,0,0,0,1,0,0,1,1,1,0,0,1,1,0,12,,0,0,0,0,True,0,0,,unknown,,2,,12.026099537037037,
5989,Simplification: move node increment inside do_move function.,closed,False,2025-04-14T13:02:41Z,2025-04-18T12:32:42Z,2025-04-18T12:32:42Z,pb00068,True,83,1,3,1,1,0,0,60,144,1,7,22,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,1,3,,0,0,0,0,True,0,0,,unknown,,2,,3.979178240740741,
5988,introduce double incremental accumulator updates,closed,False,2025-04-12T18:54:31Z,2025-04-27T18:49:58Z,2025-04-27T18:52:53Z,ces42,True,12,69,0,1,1,15,3,48,462,1,5,82,1,0,1,0,0,0,0,1,1,1,1,1,69,0,0,0,0,0,0,1,1,1,0,0,1,0,69,0,2025-04-12T20:34:57Z,3,0,0,2,True,0,0,,unknown,,2,,14.996840277777778,0.06974537037037037
5987,Simplify TT Move History,closed,False,2025-04-12T17:03:55Z,2025-04-18T12:32:42Z,2025-04-18T12:32:42Z,xu-shawn,True,153,8,8,2,2,0,0,24,895,1,4,156,1,0,0,0,0,0,0,2,2,1,1,1,16,0,0,0,0,0,0,2,2,2,0,0,2,1,8,8,,0,0,0,0,True,0,0,,unknown,,2,,5.811655092592592,
5986,Remove an unnecessary refresh during accumulator stack reset,closed,False,2025-04-12T04:00:09Z,2025-04-26T20:43:19Z,2025-04-26T20:43:19Z,xu-shawn,True,153,33,54,5,1,6,0,60,243,1,8,41,1,0,0,0,0,0,0,2,2,1,2,2,87,0,0,0,0,0,0,5,5,1,0,0,5,1,33,54,,0,0,0,0,True,0,0,,unknown,,2,,14.696643518518519,
5984,Simplify boolean logic in Position::is_draw,closed,False,2025-04-09T14:26:36Z,2025-04-11T19:12:40Z,2025-04-11T19:12:40Z,FauziAkram,True,282,2,4,1,1,3,0,43,76,1,6,9,0,0,0,0,0,0,0,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,0,0,1,1,2,4,,0,0,0,0,True,0,0,,unknown,,0,,2.1986574074074072,
5983,Fix for stalemate issue #5899,closed,False,2025-04-09T06:57:14Z,2025-04-18T12:32:41Z,2025-05-07T14:19:21Z,pb00068,True,83,56,2,3,1,29,4,29,4214,1,5,727,1,1,0,1,0,0,0,2,2,1,1,1,58,0,0,0,0,0,0,3,3,1,0,0,3,0,56,2,2025-04-13T02:18:58Z,4,0,0,3,True,0,0,,unknown,,2,,9.232951388888889,3.8067592592592594
5979,Simplify bonusScale calculation using std::min,closed,False,2025-04-05T11:31:56Z,2025-04-18T12:32:40Z,2025-04-18T12:32:40Z,FauziAkram,True,282,1,1,1,1,0,0,46,699,1,6,114,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,13.042175925925926,
5978,Don't use 5th continuation history in move ordering.,closed,False,2025-04-05T06:36:40Z,2025-04-18T12:32:40Z,2025-04-18T12:32:40Z,daniel-monroe,True,74,0,1,1,1,2,0,52,530,1,9,86,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,,0,0,0,0,True,0,0,,unknown,,2,,13.247222222222222,
5977,Update movegen.cpp,closed,False,2025-04-04T18:05:27Z,2025-04-04T18:08:08Z,2025-04-04T18:08:08Z,breatn,True,4,62,59,1,1,2,0,18,94,1,3,13,0,0,1,0,0,0,0,1,1,1,1,1,121,0,0,0,0,0,0,1,1,1,0,0,1,0,62,59,,0,0,0,0,False,0,0,,unknown,,0,,0.001863425925925926,
5975,Removing the combineLast3 optimization,closed,False,2025-04-04T11:24:01Z,2025-04-18T12:32:39Z,2025-04-18T12:32:39Z,FauziAkram,True,282,1,38,1,1,2,0,38,491,1,4,84,1,0,0,0,0,0,0,1,1,1,1,1,39,0,0,0,0,0,0,1,1,1,0,0,1,1,1,38,,0,0,0,0,True,0,0,,unknown,,2,,14.047662037037037,
5974,Rebase,closed,False,2025-04-04T08:32:39Z,2025-04-04T11:45:54Z,2025-04-04T11:45:54Z,AliceRoselia,True,16,17,2,2,13,3,0,6,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,1,19,0,0,0,0,0,0,2,2,13,0,0,2,0,17,2,,0,0,0,0,True,0,0,,unknown,,0,,0.13420138888888888,
5973,Fix fused() all controll paths should return a value.,closed,False,2025-04-04T02:52:51Z,2025-04-18T12:32:39Z,2025-04-18T12:32:39Z,mstembera,True,224,3,0,1,1,1,0,53,36,1,9,5,0,1,0,0,0,0,0,1,1,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,,0,0,0,0,True,0,0,,unknown,,2,,14.40263888888889,
5972,Add me as an author (long overdue),closed,False,2025-04-04T01:14:11Z,2025-04-18T12:32:38Z,2025-04-18T12:32:38Z,AliceRoselia,True,16,1,0,1,1,0,0,34,58,1,7,8,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,,0,0,0,0,True,0,0,,unknown,,2,,14.471145833333333,
5971,Added C++ header file for std::size_t,closed,False,2025-04-04T01:11:06Z,2025-04-04T03:25:08Z,2025-04-04T03:25:19Z,scchess,True,0,1,0,1,1,2,0,37,50,1,7,10,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,,0,0,0,0,True,0,0,,unknown,,0,,0.0930787037037037,
5970,Adding a small term to the futility calculation that depends on eval - beta,closed,False,2025-04-04T01:01:30Z,2025-04-18T12:32:38Z,2025-04-18T12:32:38Z,FauziAkram,True,282,1,1,1,1,1,0,75,532,1,13,92,1,0,0,0,0,1,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,3,,14.479953703703703,
5969,add nodestime option to speedtest,closed,False,2025-04-03T22:33:40Z,2025-08-24T18:18:45Z,2025-08-24T18:18:45Z,ces42,True,12,49,21,1,4,6,4,33,719,1,5,123,1,0,0,0,0,0,0,1,1,1,1,1,70,0,0,0,0,0,0,1,1,4,0,0,1,0,49,21,2025-04-05T00:24:09Z,4,0,0,2,True,0,0,,unknown,,1,,142.82297453703703,1.076724537037037
5968,Add cstddef header,closed,False,2025-04-03T18:25:31Z,2025-04-18T12:32:38Z,2025-04-18T12:32:38Z,Disservin,True,123,1,0,1,1,0,0,18,55,1,3,9,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,,0,0,0,0,True,0,0,,unknown,,2,,14.75494212962963,
5967,Simplify Forward and Backward,closed,False,2025-04-03T04:46:31Z,2025-04-18T12:32:37Z,2025-04-18T12:32:37Z,mstembera,True,224,14,27,2,1,3,3,29,334,1,4,50,0,0,0,0,0,0,0,2,2,1,1,1,41,0,0,0,0,0,0,2,2,1,0,0,2,0,14,27,2025-04-03T17:46:42Z,3,0,0,2,True,0,0,,unknown,,3,,15.323680555555555,0.5417939814814815
5966,Optimise the TranspositionTable::probe function,closed,False,2025-04-02T19:15:40Z,2025-04-02T19:24:20Z,2025-04-02T19:24:20Z,ghost,False,0,25,14,1,1,1,0,47,368,1,5,60,1,1,0,0,0,0,0,1,1,1,1,1,39,0,0,0,0,0,0,1,1,1,0,0,1,0,25,14,,0,0,0,0,False,0,0,,unknown,,0,,0.0060185185185185185,
5965,Simplify material term in risk ,closed,False,2025-04-02T18:47:51Z,2025-04-18T12:32:36Z,2025-04-18T12:32:36Z,daniel-monroe,True,74,1,3,1,1,0,0,31,524,1,5,85,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,1,3,,0,0,0,0,True,0,0,,unknown,,2,,15.739409722222222,
5964,Authors update,closed,False,2025-04-02T16:44:03Z,2025-04-18T12:32:36Z,2025-04-18T12:32:36Z,DanSamek,True,6,1,1,1,1,0,0,14,23,1,2,5,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,15.825381944444445,
5962,Update tt.cpp,closed,False,2025-04-01T19:10:52Z,2025-04-02T13:30:17Z,2025-04-02T13:30:18Z,ghost,False,0,16,14,1,1,2,0,13,414,1,3,65,0,0,0,1,0,0,0,1,1,1,1,1,30,0,0,0,0,0,0,1,1,1,0,0,1,0,16,14,,0,0,0,0,False,0,0,,unknown,,0,,0.7634837962962963,
5961,Introduce TT Move History Double Extensions,closed,False,2025-03-31T17:08:08Z,2025-04-02T15:55:28Z,2025-04-20T10:07:27Z,xu-shawn,True,153,15,1,3,1,4,0,43,693,1,6,124,1,0,0,0,0,0,0,2,2,1,1,1,16,0,0,0,0,0,0,3,3,1,0,0,3,1,15,1,,0,0,0,0,True,0,0,,unknown,,3,,1.949537037037037,
5960,Less fail high count in the condition,closed,False,2025-03-31T16:36:55Z,2025-04-02T15:55:27Z,2025-04-02T15:56:41Z,DanSamek,True,6,1,1,1,1,2,0,37,424,1,7,74,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,1.9712037037037038,
5959,Removing the combineLast3 optimization,closed,False,2025-03-31T08:01:17Z,2025-04-02T23:53:03Z,2025-04-02T23:53:03Z,FauziAkram,True,282,13,50,1,1,2,0,38,269,1,4,44,1,0,0,0,0,0,0,1,1,1,1,1,63,0,0,0,0,0,0,1,1,1,0,0,1,1,13,50,,0,0,0,0,True,0,0,False,dirty,False,0,,2.660949074074074,
5958,Use matching llvm-profdata,closed,False,2025-03-31T06:20:37Z,2025-04-26T20:43:19Z,2025-04-26T20:43:19Z,vondele,True,475,10,1,1,1,6,0,26,681,1,4,109,0,0,0,0,0,0,0,1,1,0,1,1,11,0,0,0,0,0,0,1,1,1,0,0,1,1,10,1,,0,0,0,0,True,0,0,,unknown,,2,,26.599097222222223,
5956,Restore development,closed,False,2025-03-30T12:47:57Z,2025-04-02T15:55:19Z,2025-04-02T15:55:27Z,Disservin,True,123,1,1,1,1,0,0,19,20,1,2,3,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,3.1301157407407407,
5954,Syzygy fix w/ Clang 20,closed,False,2025-03-29T20:32:33Z,2025-03-29T21:04:25Z,2025-03-29T21:04:26Z,mstembera,True,224,1,1,1,1,3,0,22,121,1,5,19,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,0,,0.02212962962962963,
5953,Squash out post-lmr bonus variable,closed,False,2025-03-29T19:39:09Z,2025-04-02T15:55:26Z,2025-04-02T15:56:04Z,daniel-monroe,True,74,1,2,1,1,0,0,34,111,1,6,18,0,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,,0,0,0,0,True,0,0,,unknown,,2,,3.844641203703704,
5951,Stockfish 17.1 release candidate,closed,True,2025-03-29T11:45:54Z,2025-03-30T12:11:21Z,2025-03-30T21:43:33Z,vondele,True,475,1,1,1,1,5,0,32,287,1,5,32,1,1,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2025-03-29T16:38:54Z,2,1,0,2,True,0,0,,unknown,,0,,1.017673611111111,0.20347222222222222
5950,"Silence ""may be used uninitialized"" GCC warning",closed,False,2025-03-29T10:43:43Z,2025-03-29T10:59:55Z,2025-03-29T10:59:55Z,Disservin,True,123,19,1,1,1,0,0,47,20,1,7,3,0,0,0,0,0,0,0,1,1,1,1,1,20,0,0,0,0,0,0,1,1,1,0,0,1,1,19,1,,0,0,0,0,True,0,0,,unknown,,2,,0.01125,
5949,Fix seldepth,closed,False,2025-03-29T02:17:13Z,2025-08-24T18:18:34Z,2025-08-24T18:18:34Z,zzzzz151,False,1,7,6,2,2,5,0,12,20,1,2,3,0,1,0,0,0,0,0,2,2,1,2,2,13,0,0,0,0,0,0,2,2,2,0,0,2,0,7,6,,0,0,0,0,True,0,0,False,dirty,False,1,,148.66760416666668,
5948,Various cleanups,closed,False,2025-03-29T01:14:03Z,2025-04-02T15:55:26Z,2025-04-02T15:55:58Z,mstembera,True,224,30,37,8,1,3,1,16,123,1,2,13,0,0,0,1,0,0,0,2,2,1,2,2,67,0,0,0,0,0,0,8,8,1,0,0,8,0,30,37,2025-03-29T10:08:06Z,1,0,1,1,True,0,0,,unknown,,2,,4.612071759259259,0.3708680555555556
5947,Remove pawn_attacks_bb(),closed,False,2025-03-28T21:42:47Z,2025-04-02T15:55:24Z,2025-04-02T15:55:50Z,mstembera,True,224,13,20,4,1,5,0,24,301,1,2,47,1,0,0,0,0,0,0,2,2,1,1,1,33,0,0,0,0,0,0,4,4,1,0,0,4,0,13,20,,0,0,0,0,True,0,0,,unknown,,3,,4.758761574074074,
5946,Simplify the syntax by removing an explicit unnecessary cast,closed,False,2025-03-28T19:56:48Z,2025-03-29T11:08:52Z,2025-03-29T11:08:52Z,FauziAkram,True,282,2,2,1,1,4,0,60,79,1,9,11,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,2,2,,0,0,0,0,True,0,0,,unknown,,0,,0.6333796296296297,
5945,Simplify TT cutoff conthist updates,closed,False,2025-03-28T16:35:33Z,2025-04-02T15:55:22Z,2025-04-02T15:55:46Z,xu-shawn,True,153,1,2,1,1,0,0,35,456,1,5,78,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,,0,0,0,0,True,0,0,,unknown,,3,,4.972094907407407,
5944,Remove redundant assignments,closed,False,2025-03-28T14:59:32Z,2025-04-02T15:55:21Z,2025-04-02T15:55:42Z,FauziAkram,True,282,0,4,1,3,1,2,28,343,1,3,55,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,3,0,0,1,1,0,4,2025-03-28T17:37:12Z,2,0,1,2,True,0,0,,unknown,,3,,5.038761574074074,0.10949074074074074
5943,remove extra division,closed,False,2025-03-26T21:20:28Z,2025-04-02T15:55:21Z,2025-04-02T15:55:38Z,xu-shawn,True,153,6,6,1,1,0,1,21,20,1,3,3,0,0,0,0,0,0,0,1,1,1,1,1,12,0,0,0,0,0,0,1,1,1,0,0,1,1,6,6,2025-03-26T21:29:52Z,1,0,0,1,True,0,0,,unknown,,3,,6.774224537037037,0.006527777777777778
5942,Retire Acc Pointer,closed,False,2025-03-25T21:51:59Z,2025-04-18T12:32:35Z,2025-04-18T12:32:35Z,Disservin,True,123,136,146,5,1,0,0,18,600,1,3,99,1,0,0,0,0,1,0,2,2,1,1,1,282,0,0,0,0,0,0,5,5,1,0,0,5,1,136,146,,0,0,0,0,True,0,0,,unknown,,2,,23.611527777777777,
5941,Cleanup fused updates,closed,False,2025-03-25T03:22:39Z,2025-04-02T15:55:20Z,2025-04-03T04:26:50Z,xu-shawn,True,153,163,170,4,11,11,1,21,239,1,3,41,1,0,0,0,0,0,0,2,2,1,2,2,333,0,0,0,0,0,0,4,4,11,0,0,4,1,163,170,2025-04-03T04:26:07Z,1,0,0,1,True,0,0,,unknown,,1,,8.52269675925926,9.044074074074073
5939,update the WDL model,closed,False,2025-03-22T10:16:17Z,2025-03-29T10:59:54Z,2025-03-29T12:33:29Z,robertnurnberg,True,23,2,2,1,1,1,0,20,2100,1,4,286,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,2,2,,0,0,0,0,True,0,0,,unknown,,2,,7.030289351851851,
5938,Delay check for curl/wget until really needed,closed,False,2025-03-22T09:01:45Z,2025-03-29T10:59:54Z,2025-03-29T10:59:54Z,vdbergh,True,5,6,5,1,1,0,0,45,84,1,8,11,1,1,0,0,0,0,0,1,1,1,1,1,11,0,0,0,0,0,0,1,1,1,0,0,1,0,6,5,,0,0,0,0,True,0,0,,unknown,,3,,7.082048611111111,
5937,Update CPU contributors,closed,False,2025-03-22T08:29:57Z,2025-03-29T10:59:53Z,2025-03-29T10:59:54Z,vondele,True,475,119,98,1,1,0,0,23,43,1,3,6,0,0,0,0,0,0,0,1,1,1,1,1,217,0,0,1,0,0,0,1,1,1,0,0,1,1,119,98,,0,0,0,0,True,0,0,,unknown,,2,,7.104120370370371,
5935,Remove non-functional accmulator update code,closed,False,2025-03-21T18:25:15Z,2025-04-02T16:13:54Z,2025-04-02T16:13:54Z,xu-shawn,True,153,135,154,1,1,15,2,44,20,1,6,3,0,0,0,0,0,0,0,1,1,1,1,1,289,0,0,0,0,0,0,1,1,1,0,0,1,1,135,154,2025-03-21T19:20:10Z,2,0,0,2,True,0,0,False,dirty,False,2,,11.908784722222222,0.03813657407407407
5934,CorrectionHistory<NonPawn>,closed,False,2025-03-20T19:48:21Z,2025-03-21T10:24:47Z,2025-03-21T10:24:47Z,mstembera,True,224,11,7,3,1,1,0,26,381,1,2,60,1,0,0,0,0,0,0,2,2,1,1,1,18,0,0,0,0,0,0,3,3,1,0,0,3,0,11,7,,0,0,0,0,True,0,0,,unknown,,1,,0.6086342592592593,
5933,Removing the conditional bonus calculation,closed,False,2025-03-16T12:45:35Z,2025-03-21T10:24:46Z,2025-03-21T10:24:46Z,FauziAkram,True,282,1,1,1,1,0,0,42,596,1,5,102,1,0,0,1,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,1,,4.902210648148148,
5932,change the bonusScale depth component,closed,False,2025-03-16T12:02:49Z,2025-03-21T10:24:46Z,2025-03-21T10:24:46Z,Nonlinear2,True,27,2,1,1,1,1,0,37,424,1,5,74,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,,0,0,0,0,True,0,0,,unknown,,1,,4.931909722222223,
5931,Simplify captures PCM,closed,False,2025-03-16T09:27:36Z,2025-03-21T10:24:45Z,2025-03-21T10:24:45Z,xu-shawn,True,153,3,4,1,1,0,0,21,456,1,3,78,1,0,0,0,0,0,0,1,1,1,1,1,7,0,0,0,0,0,0,1,1,1,0,0,1,1,3,4,,0,0,0,0,True,0,0,,unknown,,1,,5.0396875,
5930,Use slightly different formula for stat score when position is in check.,closed,False,2025-03-15T22:52:32Z,2025-03-21T10:24:45Z,2025-03-21T10:24:45Z,Vizvezdenec,True,246,3,0,1,1,1,0,72,471,1,12,82,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,1,3,0,,0,0,0,0,True,0,0,,unknown,,1,,5.480706018518519,
5929,Allow more than 1024 threads on high-end machines,closed,False,2025-03-14T17:11:13Z,2025-03-21T10:24:44Z,2025-03-21T12:31:16Z,robertnurnberg,True,23,3,1,1,1,4,0,49,195,1,9,29,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,3,1,,0,0,0,0,True,0,0,,unknown,,2,,6.717719907407408,
5928,Removing contHist[1] from pruning formula,closed,False,2025-03-13T12:04:53Z,2025-03-21T10:24:44Z,2025-03-21T10:24:44Z,FauziAkram,True,282,2,3,1,1,1,0,41,471,1,6,80,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,1,2,3,,0,0,0,0,True,0,0,,unknown,,2,,7.930451388888889,
5927,Refactor accumulator storage/updates,closed,False,2025-03-13T00:58:51Z,2025-03-21T10:24:43Z,2025-03-21T18:23:37Z,xu-shawn,True,153,813,527,17,8,3,4,36,242,1,4,41,1,0,0,0,0,1,0,3,3,1,3,3,1340,0,0,0,0,1,0,16,17,8,1,0,16,1,813,527,2025-03-17T14:41:37Z,4,0,0,3,True,0,0,,unknown,,0,,8.392962962962963,4.571365740740741
5925,Simplify Return Value Adjustment Condition,closed,False,2025-03-10T16:55:34Z,2025-03-21T10:24:43Z,2025-03-21T10:24:43Z,xu-shawn,True,153,2,3,1,2,0,0,42,453,1,5,78,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,2,0,0,1,1,2,3,,0,0,0,0,True,0,0,,unknown,,2,,10.72857638888889,
5924,small simp of fauzi's recent futility commit,closed,False,2025-03-08T23:14:45Z,2025-03-21T10:24:42Z,2025-03-21T10:24:42Z,daniel-monroe,True,74,1,4,1,1,2,0,44,474,1,8,80,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,0,1,4,,0,0,0,0,True,0,0,,unknown,,1,,12.465243055555556,
5922,Optimize mul_hi64(),closed,False,2025-03-04T21:07:55Z,2025-03-06T19:39:04Z,2025-03-06T19:39:05Z,mstembera,True,224,7,5,1,1,4,0,19,164,1,2,30,0,0,0,1,0,0,0,1,1,0,1,1,12,0,0,0,0,0,0,1,1,1,0,0,1,0,7,5,,0,0,0,0,True,0,0,,unknown,,0,,1.9382986111111111,
5921,Implement dbg_clear,closed,False,2025-03-04T04:23:12Z,2025-03-21T10:24:42Z,2025-03-21T10:24:42Z,xu-shawn,True,153,15,1,2,1,2,0,19,22,1,2,3,0,0,1,0,0,0,0,2,2,1,1,1,16,0,0,0,0,0,0,2,2,1,0,0,2,1,15,1,,0,0,0,0,True,0,0,,unknown,,0,,17.251041666666666,
5920,Update movepick.cpp,closed,False,2025-03-02T13:27:35Z,2025-03-14T20:22:58Z,2025-03-14T20:22:58Z,AliceRoselia,True,16,1,1,1,1,4,0,19,520,1,3,94,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,0,,12.288460648148147,
5919,simplify risk_tolerance + avoid overflow,closed,False,2025-03-01T20:21:27Z,2025-03-21T10:24:41Z,2025-03-21T10:24:42Z,ces42,True,12,10,9,1,3,3,3,40,431,1,4,74,1,0,0,0,0,0,0,1,1,1,1,1,19,0,0,0,0,0,0,1,1,3,0,0,1,0,10,9,2025-03-01T21:40:56Z,3,0,0,2,True,0,0,,unknown,,2,,19.585578703703703,0.05519675925925926
5917,Improve Perft Testing,closed,False,2025-02-28T17:34:18Z,2025-03-21T10:24:41Z,2025-03-21T10:24:41Z,xu-shawn,True,153,77,16,1,1,2,0,21,183,1,3,27,1,1,0,1,0,0,0,1,1,1,1,1,93,1,93,0,0,0,0,1,1,1,0,0,1,1,77,16,,0,0,0,0,True,0,0,,unknown,,2,,20.701655092592592,
5916,Perft tests,closed,False,2025-02-28T16:47:22Z,2025-02-28T16:47:25Z,2025-02-28T16:47:25Z,Disservin,True,123,20,59,3,3,0,0,11,0,0,2,0,1,0,0,0,0,0,0,3,3,3,3,3,79,1,18,0,1,0,0,3,3,3,0,0,3,1,20,59,,0,0,0,0,True,0,0,,unknown,,0,,3.472222222222222e-05,
5915,"Revert ""Replace aligned() function with line_bb() and simplify king p…",closed,True,2025-02-28T08:21:00Z,2025-02-28T08:50:59Z,2025-02-28T17:06:21Z,xu-shawn,True,153,3,3,1,1,2,0,70,16,1,10,2,0,0,0,0,0,0,0,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,0,0,1,1,3,3,,0,0,0,0,True,0,0,,unknown,,0,,0.02082175925925926,
5914,Reapply #5909,closed,False,2025-02-28T08:12:32Z,2025-03-21T10:24:40Z,2025-03-21T10:24:40Z,xu-shawn,True,153,3,3,1,1,2,0,13,176,1,2,27,0,1,0,0,0,0,0,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,0,0,1,1,3,3,,0,0,0,0,True,0,0,,unknown,,1,,21.09175925925926,
5913,Update net.sh,closed,False,2025-02-28T07:57:57Z,2025-02-28T12:19:32Z,2025-02-28T12:55:20Z,Crazed-png,False,1,6,2,2,3,2,7,13,96,1,3,21,1,1,0,0,0,0,0,2,2,2,2,2,8,0,0,0,0,0,0,2,2,3,0,0,2,0,6,2,2025-02-28T08:09:18Z,6,0,1,4,True,0,0,,unknown,,0,,0.1816550925925926,0.007881944444444445
5912,Cleanup nnue_feature_transformer.h,closed,False,2025-02-28T00:40:07Z,2025-04-03T04:46:53Z,2025-04-03T04:46:53Z,mstembera,True,224,18,30,1,1,4,0,34,253,1,3,37,0,0,1,0,0,0,0,1,1,0,1,1,48,0,0,0,0,0,0,1,1,1,0,0,1,0,18,30,,0,0,0,0,True,0,0,False,dirty,False,2,,34.17136574074074,
5911,Remove the upper bound for the clamp,closed,False,2025-02-27T20:54:09Z,2025-03-21T10:25:55Z,2025-03-21T10:25:56Z,FauziAkram,True,282,1,1,1,1,1,0,36,138,1,7,25,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,False,dirty,False,0,,21.56372685185185,
